,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
481,49300348,https://www.airbnb.com/rooms/49300348,20241228025327,2024-12-28,city scrape,"Blueground | Kendall Sq, balcony & gym","Discover the best of Cambridge, with this one bedroom apartment in Kendall Square. with balcony views over the city. It’ll be easy to simply show up and start living in this stylishly Blueground furnished apartment with its fully-equipped kitchen, stylish living room, and our dedicated, on-the-ground support. (ID #BOS389)","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street.",https://a0.muscache.com/pictures/prohost-api/Hosting-49300348/original/dc9678b1-212b-4c36-89e5-97c78c411cc1.jpeg,107434423,https://www.airbnb.com/users/show/107434423,Blueground,2016-12-16,"New York, NY","We’re Blueground, a global proptech company with several thousand move-in-ready apartments in a growing number of major cities around the world. With flexible terms and homes in vibrant, centrally based neighborhoods, you’ll feel at home and free to roam for as long as you want — a month, a year, or longer. 

Each apartment is thoughtfully designed with exclusive furnishings, fully equipped kitchens, and incredible amenities – making every day a five-star experience. From day one, you’ll enjoy high-speed Wi-Fi, premium linens, and smart home entertainment. Plus, access to pools, gyms, and outdoor spaces in select buildings.

Why stress over your apartment? We provide a hassle-free alternative — a consistent, quality guest experience that starts even before you arrive. Because we let you book our most up-to-date apartment listings online, confirm with a click, pay securely, and check in easily. 

Even better? You can enhance your stay with car rentals, grocery delivery, laundry services, and more through our special partnerships. 

During your stay
Upon arrival, you’ll either be greeted personally by a Blueground team member or given self-check-in instructions. The entire apartment is yours! You’ll enjoy reliable support via email, phone, and our Guest App, where you can request everything from a home cleaning to extra towels. 

We’ll share all details upon confirmation of your stay.",within an hour,100.0,97%,f,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_x_medium,Cambridge,4875,5131,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,East Cambridge,,42.36487379999999,-71.0830428,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""High chair"", ""Heating"", ""Bathtub"", ""Pets allowed"", ""Washer \u2013\u00a0In unit"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Shampoo"", ""Patio or balcony"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Pool"", ""Hair dryer"", ""Kitchen""]",$185.00,32,1125,31,334,1125,1125,39.3,1125.0,,t,5,35,65,340,2024-12-28,0,0,0,,,,,,,,,,,t,165,165,0,0,
482,49332762,https://www.airbnb.com/rooms/49332762,20241228025327,2024-12-28,city scrape,"Blueground | Kendall Sq, courtyard, gym, concierge","Discover the best of Cambridge, with this one bedroom apartment in Kendall Square. . It’ll be easy to simply show up and start living in this contemporary Blueground furnished apartment with its fully-equipped kitchen, bright living room, and our dedicated, on-the-ground support. (ID #BOS387)","This furnished apartment is situated on Kendall Square at the intersection of Main Street and Broadway. The area hosts MIT and a variety of co-working spaces and incubators, ideal for bright young minds. It is home to a cutting-edge tech community and has thus become one of the world's most important tech and biotech centers. Farm-to-table restaurants and third-wave coffee joints have also found their places around this startup culture. The Cambridge neighborhood, which is a top destination for shopping, is centered around Kendall Square. The Kendall transit stop is only a 4-minute walk away via Main Street.",https://a0.muscache.com/pictures/prohost-api/Hosting-49332762/original/929cc5f8-c610-46fc-8e49-87be7f1fd8f2.jpeg,107434423,https://www.airbnb.com/users/show/107434423,Blueground,2016-12-16,"New York, NY","We’re Blueground, a global proptech company with several thousand move-in-ready apartments in a growing number of major cities around the world. With flexible terms and homes in vibrant, centrally based neighborhoods, you’ll feel at home and free to roam for as long as you want — a month, a year, or longer. 

Each apartment is thoughtfully designed with exclusive furnishings, fully equipped kitchens, and incredible amenities – making every day a five-star experience. From day one, you’ll enjoy high-speed Wi-Fi, premium linens, and smart home entertainment. Plus, access to pools, gyms, and outdoor spaces in select buildings.

Why stress over your apartment? We provide a hassle-free alternative — a consistent, quality guest experience that starts even before you arrive. Because we let you book our most up-to-date apartment listings online, confirm with a click, pay securely, and check in easily. 

Even better? You can enhance your stay with car rentals, grocery delivery, laundry services, and more through our special partnerships. 

During your stay
Upon arrival, you’ll either be greeted personally by a Blueground team member or given self-check-in instructions. The entire apartment is yours! You’ll enjoy reliable support via email, phone, and our Guest App, where you can request everything from a home cleaning to extra towels. 

We’ll share all details upon confirmation of your stay.",within an hour,100.0,97%,f,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_x_medium,Cambridge,4875,5131,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,East Cambridge,,42.3640528,-71.0835716,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""High chair"", ""Heating"", ""Bathtub"", ""Pets allowed"", ""Washer \u2013\u00a0In unit"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Pool"", ""Hair dryer"", ""Kitchen""]",$184.00,32,1125,31,334,1125,1125,41.2,1125.0,,t,16,46,76,351,2024-12-28,0,0,0,,,,,,,,,,,t,165,165,0,0,
484,49381421,https://www.airbnb.com/rooms/49381421,20241228025327,2024-12-28,city scrape,Cozy apartment in historic Harvard Square,"Cozy third floor apartment with outdoor deck that you can access from the kitchen.  The house is an 1880s Victorian, right in Harvard Square, and a very short walk to restaurants and the university.  There's a video walkthrough available on vimeo.com.  Search for ""19-3 Banks"" on Vimeo","We are extremely well located on a residential side street in the vibrant Harvard Square in Cambridge, MA!",https://a0.muscache.com/pictures/9758a440-c111-4e96-a6a4-14dc6dea0352.jpg,9793577,https://www.airbnb.com/users/show/9793577,Catalina,2013-11-03,"Cambridge, MA",,within an hour,100.0,83%,t,https://a0.muscache.com/im/pictures/user/d8bfce0b-f5a6-4ff7-acf1-eb88a1104f3d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d8bfce0b-f5a6-4ff7-acf1-eb88a1104f3d.jpg?aki_policy=profile_x_medium,Neighborhood Nine,6,9,"['email', 'phone']",t,t,Neighborhood highlights,Riverside,,42.36935,-71.11416,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Freezer"", ""Window AC unit"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Outdoor dining area"", ""Heating"", ""Stove"", ""Pets allowed"", ""Stainless steel oven"", ""Dryer"", ""Dining table"", ""Smoke alarm"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Private entrance"", ""Patio or balcony"", ""Dishwasher"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Outdoor furniture"", ""Washer"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$164.00,10,200,10,10,200,200,10.0,200.0,,t,0,0,0,85,2024-12-28,5,2,0,2021-07-26,2024-08-07,4.8,5.0,4.8,5.0,5.0,5.0,4.6,,f,5,4,1,0,0.12
485,49382833,https://www.airbnb.com/rooms/49382833,20241228025327,2024-12-28,city scrape,"CharlesRiver, Harvard, MIT Apartment, 2 rooms","Cambridge Prime Location – 8 min walk to Central Sq subway, near Charles River, MIT, Harvard, BU, quiet residential area. Easy access to Central, Kendall Squares, Whole Foods, Trader Joe's. Walking-Biking paths along the Charles River and BU Bridge to Boston. AC/heating. Hardwood floors, laundries. Starting package of bath essentials.<br />Nice 1-bedroom apartment with a huge deck on the 3rd floor.  There is a queen and double beds, a futon. Great view from the deck. The unit is officially deleaded.",,https://a0.muscache.com/pictures/2ec05b30-7f33-4bf0-b57b-81c88518fc0d.jpg,394741679,https://www.airbnb.com/users/show/394741679,Olena,2021-03-29,,,within an hour,98.0,79%,f,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b1b3c1fe-c29e-4122-93bc-a06376e1ae82.jpg?aki_policy=profile_x_medium,Tufts,45,63,"['email', 'phone']",t,t,,Riverside,,42.36603,-71.11141,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Essentials"", ""Wifi"", ""Free driveway parking on premises \u2013 1 space"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Heating"", ""Pets allowed"", ""Dryer"", ""Smoke alarm"", ""Induction stove"", ""Toaster"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Dishes and silverware"", ""Private entrance"", ""Shampoo"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$100.00,24,1125,3,24,1125,1125,21.9,1125.0,,t,2,7,7,217,2024-12-28,18,3,0,2021-08-15,2024-10-31,4.67,4.72,4.39,4.61,4.72,4.89,4.5,,f,16,4,12,0,0.44
487,49610871,https://www.airbnb.com/rooms/49610871,20241228025327,2024-12-28,city scrape,Cambridge Studio near MIT & Harvard,"This apartment is professionally managed by Furnished Quarters, the largest independently owned and operated supplier of short-term furnished housing with over 25 years of experience in the industry. The Watermark is a sleek, contemporary apartment complex with brilliant architecture & luxury amenities  Building amenities include concierge service, a fitness center, an outdoor terrace, a sky deck, a resident lounge, a grilling area, a Zen garden, private conference space, and more.","Cambridge, Massachusetts is a charming, diverse city adjacent to Boston with beautiful views of the Charles River. A college town home to Harvard University and MIT, Cambridge is on the cutting edge of education, research and development. Over 100 of the world's total Nobel Prize winners have at some point been affiliated with universities located in Cambridge.",https://a0.muscache.com/pictures/prohost-api/Hosting-49610871/original/eae69b37-6083-4320-8454-790e2d083846.jpeg,22541573,https://www.airbnb.com/users/show/22541573,Furnished Quarters,2014-10-14,"New York, NY","Furnished Quarters has been helping people stay different for over 25 years. Driven by a passion for providing reliable short-term housing solutions worldwide, we aim to empower our guests with a seamless experience. Our prime locations in sought-after destinations, 24/7 guest service, expert design, and hand-picked furnishings in every one of our high-quality homes come together to create a simplified but sophisticated stay, every time.",within an hour,100.0,99%,t,https://a0.muscache.com/im/pictures/user/User-22541573/original/92c2dc93-e08d-447e-aa7c-654084ccea85.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-22541573/original/92c2dc93-e08d-447e-aa7c-654084ccea85.jpeg?aki_policy=profile_x_medium,Upper East Side,312,1149,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,East Cambridge,,42.36334,-71.0844,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Building staff"", ""Self check-in"", ""Bed linens"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Pets allowed"", ""Smoke alarm"", ""Gym"", ""TV with standard cable"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Free washer \u2013 In unit"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$185.00,30,270,30,30,1125,1125,30.0,1125.0,,t,20,50,80,349,2024-12-28,0,0,0,,,,,,,,,,,t,21,21,0,0,
498,50118419,https://www.airbnb.com/rooms/50118419,20241228025327,2024-12-28,city scrape,"800 Square Foot, 2-bed Apt w/ AC, Laundry, Parking","Large 800 square foot (75 square meter) solar powered, garden level, 2-bedroom apartment in Cambridge with private entrance, central air/heat, walk-in shower, full-size washer and dryer, kitchen, and two smart TVs with apps.<br /><br />We offer free off-street parking for 1 car and are in walking distance to Davis Square (red-line subway station, restaurants and bars, shops, bowling, and theater).<br /><br />The owners live upstairs and are happy to answer any questions during your stay.","The location is great for easy access to Harvard and Tufts universities and only 5 subway stops to downtown Boston (a 13 minute ride). Massachusetts Avenue is a block away with numerous restaurants and markets.<br /><br />Davis Square is a 10 minute walk away and packed with restaurants, shops, cafes, bars, clubs, a theater, bowling alley, and supermarket.<br /><br />The surrounding streets are primarily residential so it's typically very quiet at night for a city. However, we're still just one block away from tons of amenities.",https://a0.muscache.com/pictures/miso/Hosting-50118419/original/5588639d-a0d5-40d9-8105-44acd827a490.jpeg,3917069,https://www.airbnb.com/users/show/3917069,Karl,2012-10-19,"Cambridge, MA","We are a gay couple in our 50's splitting our time between Cambridge, Massachusetts, (Davis Square area) and our summer houses in Provincetown, MA, and near Ogunquit, ME. We rent out all three properties if you're interested in any of our listings

Our interests include travel, architecture, wine, board games and cards games, and dinners out with friends.

We lived in Tokyo, Japan, for two years and that's where we got our start using AirBnB - as hosts and guests. We've also lived in various parts of the United States; including Boston, Cape Cod, and Salem (MA), Roanoke (VA), plus San Francisco and Irvine (CA).",within an hour,100.0,93%,t,https://a0.muscache.com/im/pictures/user/afd762c9-3811-4fc2-903d-e219ad046ec2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/afd762c9-3811-4fc2-903d-e219ad046ec2.jpg?aki_policy=profile_x_medium,North Cambridge,3,6,"['email', 'phone']",t,t,Neighborhood highlights,North Cambridge,,42.394745,-71.130684,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Essentials"", ""Central air conditioning"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""BBQ grill: gas"", ""Cleaning products"", ""Laundromat nearby"", ""Outdoor dining area"", ""Coffee"", ""Body soap"", ""Drying rack for clothing"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Keypad"", ""Coffee maker: Keurig coffee machine"", ""First aid kit"", ""Bidet"", ""Induction stove"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Toaster"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Blender"", ""Barbecue utensils"", ""Shampoo"", ""Private entrance"", ""Extra pillows and blankets"", ""Shared patio or balcony"", ""Long term stays allowed"", ""55 inch HDTV with Amazon Prime Video, HBO Max, Hulu, Netflix"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$193.00,2,365,2,2,365,365,2.0,365.0,,t,11,37,56,310,2024-12-28,117,45,3,2022-03-18,2024-12-14,4.97,4.99,5.0,5.0,5.0,4.97,4.91,C0356480491,f,1,1,0,0,3.45
499,50171781,https://www.airbnb.com/rooms/50171781,20241228025327,2024-12-28,city scrape,Sonder 907 Main | King Room,"Welcome to 907 Main, a gorgeous brownstone in the heart of historic Central Square. Each space features an airy warmth with large windows and hints of exposed brick. Arriving early? We’ve provided luggage storage in the lobby. When you’re ready to explore, head to Massachusetts Avenue for local boutiques, eclectic restaurants, and buzzing taverns. And no matter where your curiosity leads, it all begins at 907 Main.","The vibrant college town of Cambridge keeps finding ways to charm. Red brick buildings, parks and public spaces, cultural attractions, and an invigorating pace of life give the feel of a buzzing European hotspot, where an eclectic mix of young tech professionals and the lively campus communities of Harvard and MIT spill over into the area’s many restaurants, cosy bars, and craft coffee shops. Sitting along the north bank of the Charles River just a few T stops away from downtown Boston, Cambridge’s leafy, sustainably-minded neighborhoods are bursting with things to see and do for every season.",https://a0.muscache.com/pictures/prohost-api/Hosting-50171781/original/524506d5-3a7f-40be-b7ef-54b15a1772ce.jpeg,224829568,https://www.airbnb.com/users/show/224829568,Sonder (Boston),2018-11-08,"Boston, MA","Rooms, suites, and apartments in over 40 cities around the world. Every Sonder features designer details, keyless entry, and fast free WiFi. Experience a better way to stay today.",within an hour,100.0,100%,f,https://a0.muscache.com/im/pictures/user/323f1e2d-6d6e-432c-b0b4-b785b1dd56b9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/323f1e2d-6d6e-432c-b0b4-b785b1dd56b9.jpg?aki_policy=profile_x_medium,Beacon Hill,35,125,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Cambridgeport,,42.36267,-71.09939,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Essentials"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Keypad"", ""Noise decibel monitors on property"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Fast wifi \u2013 91 Mbps"", ""Shampoo"", ""Air conditioning"", ""Exterior security cameras on property"", ""TV"", ""Iron"", ""Hair dryer""]",$112.00,1,1125,1,2,1,1125,1.7,119.6,,t,28,57,87,335,2024-12-28,59,5,0,2021-07-16,2024-10-14,4.41,4.44,4.61,4.56,4.47,4.67,4.08,,t,5,0,5,0,1.4
502,50175794,https://www.airbnb.com/rooms/50175794,20241228025327,2024-12-28,city scrape,Sonder 907 Main | Superior King Room w/ Workspace,"Welcome to 907 Main, a gorgeous brownstone in the heart of historic Central Square. Each space features an airy warmth with large windows and hints of exposed brick. Arriving early? We’ve provided luggage storage in the lobby. When you’re ready to explore, head to Massachusetts Avenue for local boutiques, eclectic restaurants, and buzzing taverns. And no matter where your curiosity leads, it all begins at 907 Main.","The vibrant college town of Cambridge keeps finding ways to charm. Red brick buildings, parks and public spaces, cultural attractions, and an invigorating pace of life give the feel of a buzzing European hotspot, where an eclectic mix of young tech professionals and the lively campus communities of Harvard and MIT spill over into the area’s many restaurants, cosy bars, and craft coffee shops. Sitting along the north bank of the Charles River just a few T stops away from downtown Boston, Cambridge’s leafy, sustainably-minded neighborhoods are bursting with things to see and do for every season.",https://a0.muscache.com/pictures/prohost-api/Hosting-50175794/original/37b0fd77-d710-4492-9e78-b42a19f0234c.jpeg,224829568,https://www.airbnb.com/users/show/224829568,Sonder (Boston),2018-11-08,"Boston, MA","Rooms, suites, and apartments in over 40 cities around the world. Every Sonder features designer details, keyless entry, and fast free WiFi. Experience a better way to stay today.",within an hour,100.0,100%,f,https://a0.muscache.com/im/pictures/user/323f1e2d-6d6e-432c-b0b4-b785b1dd56b9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/323f1e2d-6d6e-432c-b0b4-b785b1dd56b9.jpg?aki_policy=profile_x_medium,Beacon Hill,35,125,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,The Port,,42.36265,-71.09905,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Essentials"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Keypad"", ""Noise decibel monitors on property"", ""Hot water"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Shampoo"", ""Air conditioning"", ""Exterior security cameras on property"", ""TV"", ""Fast wifi \u2013 99 Mbps"", ""Iron"", ""Hair dryer""]",$120.00,1,1125,1,2,1,1125,1.7,117.3,,t,26,56,86,333,2024-12-28,340,49,7,2021-07-16,2024-12-09,4.64,4.71,4.85,4.75,4.66,4.88,4.58,,t,5,0,5,0,8.08
503,50175808,https://www.airbnb.com/rooms/50175808,20241228025327,2024-12-28,city scrape,Sonder 907 Main | Spacious Room w/ Bay Windows,"Welcome to 907 Main, a gorgeous brownstone in the heart of historic Central Square. Each space features an airy warmth with large windows and hints of exposed brick. Arriving early? We’ve provided luggage storage in the lobby. When you’re ready to explore, head to Massachusetts Avenue for local boutiques, eclectic restaurants, and buzzing taverns. And no matter where your curiosity leads, it all begins at 907 Main.","The vibrant college town of Cambridge keeps finding ways to charm. Red brick buildings, parks and public spaces, cultural attractions, and an invigorating pace of life give the feel of a buzzing European hotspot, where an eclectic mix of young tech professionals and the lively campus communities of Harvard and MIT spill over into the area’s many restaurants, cosy bars, and craft coffee shops. Sitting along the north bank of the Charles River just a few T stops away from downtown Boston, Cambridge’s leafy, sustainably-minded neighborhoods are bursting with things to see and do for every season.",https://a0.muscache.com/pictures/prohost-api/Hosting-50175808/original/b4cc30a9-aa41-4cfe-af31-611acd009014.jpeg,224829568,https://www.airbnb.com/users/show/224829568,Sonder (Boston),2018-11-08,"Boston, MA","Rooms, suites, and apartments in over 40 cities around the world. Every Sonder features designer details, keyless entry, and fast free WiFi. Experience a better way to stay today.",within an hour,100.0,100%,f,https://a0.muscache.com/im/pictures/user/323f1e2d-6d6e-432c-b0b4-b785b1dd56b9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/323f1e2d-6d6e-432c-b0b4-b785b1dd56b9.jpg?aki_policy=profile_x_medium,Beacon Hill,35,125,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Cambridgeport,,42.36237,-71.09898,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Essentials"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Keypad"", ""Noise decibel monitors on property"", ""Hot water"", ""Fast wifi \u2013 98 Mbps"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Shampoo"", ""Air conditioning"", ""Exterior security cameras on property"", ""TV"", ""Iron"", ""Hair dryer""]",$115.00,1,1125,1,2,2,1125,1.7,113.6,,t,29,59,89,337,2024-12-28,91,11,5,2021-07-17,2024-12-08,4.67,4.78,4.79,4.69,4.6,4.92,4.63,,t,5,0,5,0,2.16
509,50724014,https://www.airbnb.com/rooms/50724014,20241228025327,2024-12-28,city scrape,2 Bed 1 Bath Near MIT & Kendall Square,"This is a great 2 bed 1 bath unit near MIT and the mall. You'll be conveniently located near Kendall Square, MIT, and will be able to walk to various shops to eat, get groceries, and enjoy the Cambridge/Boston area. Just across the river is Beacon Hill in Boston. This is an ideal location to spend a month or more in the greater Boston area. This location has a ""Walker's Paradise"" walkscore (score of 96).<br /><br />Unit requires month long stay. ID must be submitted prior to arrival.","Quiet, walkable neighborhood. You'll be near MIT, Kendall Square, and the biotech center.<br /><br />There are many shops and eateries in all directions, including at the mall a few blocks away. And within walking distance to the Charles River and its walking and biking paths.<br /><br />There are several parks in the neighborhood too.",https://a0.muscache.com/pictures/miso/Hosting-50724014/original/e113534b-0ff0-4a02-ae69-c839cfb500eb.jpeg,43450256,https://www.airbnb.com/users/show/43450256,Steve,2015-09-05,"Cambridge, MA",,within an hour,88.0,59%,f,https://a0.muscache.com/im/users/43450256/profile_pic/1441495503/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/43450256/profile_pic/1441495503/original.jpg?aki_policy=profile_x_medium,Cambridge,124,180,"['email', 'phone']",t,t,Neighborhood highlights,East Cambridge,,42.36699,-71.07975,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Essentials"", ""Private entrance"", ""Heating"", ""Wifi"", ""Hot water"", ""Dryer"", ""Smoke alarm"", ""Window AC unit"", ""Dedicated workspace"", ""Washer"", ""Hangers"", ""TV"", ""Iron"", ""Carbon monoxide alarm"", ""Shampoo"", ""Hair dryer"", ""Kitchen""]",$107.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,19,294,2024-12-28,7,0,0,2021-12-05,2023-12-18,5.0,5.0,4.86,5.0,4.71,5.0,4.71,,f,61,30,31,0,0.19
