,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1046,1081260480997375711,https://www.airbnb.com/rooms/1081260480997375711,20241228025327,2024-12-28,city scrape,Best Deal 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081260480997375711/original/a03fc470-0a1c-4da6-9908-d1fde8d750c7.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Agassiz,,42.38232832132016,-71.11936795460637,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Electric stove"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$52.00,29,365,1,29,365,365,26.0,365.0,,t,26,56,86,213,2024-12-28,6,6,0,2024-03-23,2024-10-26,4.67,4.83,4.5,5.0,5.0,5.0,4.5,,f,28,0,28,0,0.64
1047,1081273385238256231,https://www.airbnb.com/rooms/1081273385238256231,20241228025327,2024-12-28,city scrape,Comfortable 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081273385238256231/original/e65e027c-1b17-4f9a-8664-387c1aa7253a.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38092612686673,-71.1200240366263,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Stainless steel electric stove"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$53.00,29,365,1,29,365,365,26.0,365.0,,t,30,60,90,174,2024-12-28,12,12,0,2024-03-23,2024-11-24,4.83,4.75,4.58,5.0,5.0,4.92,4.58,,f,28,0,28,0,1.28
1048,1081286582130954424,https://www.airbnb.com/rooms/1081286582130954424,20241228025327,2024-12-28,city scrape,Best Deal 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081286582130954424/original/788b188e-f1f6-49ee-b2cc-13fbb041a6ba.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Agassiz,,42.38066,-71.11938,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Stainless steel electric stove"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$44.00,29,365,1,29,365,365,26.0,365.0,,t,18,48,78,162,2024-12-28,4,4,0,2024-04-07,2024-10-05,4.75,4.75,4.75,5.0,5.0,5.0,4.5,,f,28,0,28,0,0.45
1049,1081468346941167969,https://www.airbnb.com/rooms/1081468346941167969,20241228025327,2024-12-28,previous scrape,Best 1Bedroom in Harvard University Campus,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081468346941167969/original/63ccc0f6-c1a2-4db2-a9f9-86e85494223a.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Agassiz,,42.38273,-71.11839,Private room in rental unit,Private room,1,,1 shared bath,,,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Electric stove"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",,29,365,1,29,365,365,26.0,365.0,,t,15,15,42,127,2024-12-28,2,2,1,2024-10-06,2024-12-12,5.0,4.5,4.5,4.5,5.0,5.0,5.0,,f,28,0,28,0,0.71
1050,1081486365137330741,https://www.airbnb.com/rooms/1081486365137330741,20241228025327,2024-12-28,city scrape,Best 2Bedroom Suite in Harvard Square,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/miso/Hosting-1081486365137330741/original/339b1480-67e1-499b-99d6-77ac9009e48e.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Agassiz,,42.38094756100363,-71.1175597365801,Private room in rental unit,Private room,2,1.0,1 shared bath,2.0,2.0,"[""Essentials"", ""Wifi"", ""Stainless steel electric stove"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Iron"", ""Kitchen""]",$71.00,29,365,1,29,365,365,26.0,365.0,,t,15,15,42,126,2024-12-28,4,4,0,2024-08-25,2024-11-02,4.5,4.75,4.75,4.75,4.75,5.0,4.75,,f,28,0,28,0,0.95
1051,1081836921075410984,https://www.airbnb.com/rooms/1081836921075410984,20241228025327,2024-12-28,city scrape,Wonderful 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081836921075410984/original/ffde2d86-7182-49b3-809c-84469688b8f7.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Neighborhood Nine,,42.381254552630615,-71.11998906488158,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,2.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Electric stove"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$78.00,29,365,1,29,365,365,26.5,365.0,,t,19,49,79,164,2024-12-28,5,5,1,2024-04-15,2024-12-10,4.8,5.0,5.0,5.0,4.8,5.0,4.6,,f,28,0,28,0,0.58
1052,1081848745838636761,https://www.airbnb.com/rooms/1081848745838636761,20241228025327,2024-12-28,city scrape,Comfortable 1Bedroom in Harvard University Campus,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081848745838636761/original/e1b01f97-22c2-43ae-a8d7-136000562a55.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Agassiz,,42.380964319488115,-71.11766755606274,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Electric stove"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$50.00,29,365,1,29,365,365,26.0,365.0,,t,13,26,56,140,2024-12-28,8,8,0,2024-04-14,2024-09-15,5.0,5.0,5.0,4.88,5.0,5.0,5.0,,f,28,0,28,0,0.93
1053,1081862585114294779,https://www.airbnb.com/rooms/1081862585114294779,20241228025327,2024-12-28,city scrape,Lovely 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081862585114294779/original/72ca7806-d5c5-4a9c-aeeb-99ef9a540467.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Agassiz,,42.3818,-71.11776,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Electric stove"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$53.00,29,365,1,29,365,365,26.1,365.0,,t,21,51,81,166,2024-12-28,0,0,0,,,,,,,,,,,f,28,0,28,0,
1054,1081874396085156427,https://www.airbnb.com/rooms/1081874396085156427,20241228025327,2024-12-28,city scrape,Cozy 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081874396085156427/original/4165a104-eedd-4879-aa22-47b3b3fd9c4d.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38176378496655,-71.11981339883378,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Stainless steel electric stove"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$48.00,29,365,1,29,365,365,26.0,365.0,,t,13,40,70,155,2024-12-28,2,2,0,2024-04-27,2024-05-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,28,0,28,0,0.24
1055,1081885661174166662,https://www.airbnb.com/rooms/1081885661174166662,20241228025327,2024-12-28,city scrape,Sweet 2Bedroom Suite in Harvard University Campus,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081885661174166662/original/165af4ac-a9dd-4256-bfd6-1b643a2d755a.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Agassiz,,42.380708534984194,-71.1192131490397,Private room in rental unit,Private room,2,1.0,1 shared bath,2.0,2.0,"[""Essentials"", ""Wifi"", ""Stainless steel electric stove"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$71.00,29,365,1,29,365,365,26.0,365.0,,t,7,34,64,190,2024-12-28,0,0,0,,,,,,,,,,,f,28,0,28,0,
1056,1081905027295602864,https://www.airbnb.com/rooms/1081905027295602864,20241228025327,2024-12-28,city scrape,Quiet 1Bedroom in Harvard Square,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081905027295602864/original/b0392c39-1a24-46da-a88d-bde4c4ea6bb4.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Agassiz,,42.38080084099295,-71.11788219531911,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Stainless steel electric stove"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$50.00,29,365,1,29,365,365,26.0,365.0,,t,30,60,90,175,2024-12-28,4,4,0,2024-05-09,2024-10-06,4.75,5.0,4.75,4.5,5.0,4.75,4.75,,f,28,0,28,0,0.51
1057,1081920212626957830,https://www.airbnb.com/rooms/1081920212626957830,20241228025327,2024-12-28,city scrape,Wonderful 1Bedroom in Harvard University Campus,"Keep it simple at this peaceful and centrally-located place.  It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which can take you to downtown Boston and beyond. Please check our calendar for availability and feel free to reach out with any questions. We're committed to making your stay memorable and comfortable.",,https://a0.muscache.com/pictures/miso/Hosting-1081920212626957830/original/a9e3854c-512a-4385-b80a-8a83ed3c4a41.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Neighborhood Nine,,42.38205342421311,-71.11971939702369,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Stainless steel electric stove"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Smoke alarm"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$54.00,29,365,1,29,365,365,26.1,365.0,,t,19,49,79,205,2024-12-28,11,11,1,2024-03-06,2024-12-15,4.91,4.91,4.91,4.91,5.0,5.0,4.91,,f,28,0,28,0,1.11
1059,1081930651566375264,https://www.airbnb.com/rooms/1081930651566375264,20241228025327,2024-12-28,city scrape,Lovely 1Bedroom in Harvard Square,The whole group will be comfortable in this spacious and unique space.,,https://a0.muscache.com/pictures/miso/Hosting-1081930651566375264/original/a438b0d1-bd74-4765-b022-a30f085f6d90.jpeg,380623623,https://www.airbnb.com/users/show/380623623,Sofia,2020-12-17,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7d15f4-e2f6-4b48-8aa7-475d5f0ff68a.jpg?aki_policy=profile_x_medium,Beacon Hill,85,143,"['email', 'phone']",t,t,,Neighborhood Nine,,42.382388121739375,-71.11989131069832,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Stainless steel electric stove"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""Washer"", ""TV"", ""Kitchen""]",$57.00,29,365,1,29,365,365,26.9,365.0,,t,22,52,82,167,2024-12-28,6,6,0,2024-05-01,2024-11-22,5.0,5.0,5.0,5.0,5.0,5.0,4.83,,f,28,0,28,0,0.74
